"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00076410","1976-08-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  261",",,0","  133",",,0",,,,,,,"   58",",,0,1700",,,,,,,"  150",",,0","  356",",,0","  239",",,0,1700","   64",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  272",",,0","  122",",,0",,,,,,,"   56",",,0,1700",,,,,,,"  161",",,0","  306",",,0","  267",",,0,1700","   34",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  278",",,0","  139",",,0",,,,,,,"   56",",,0,1700",,,,,,,"  183",",,0","  322",",,0","  267",",,0,1700","   19",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  311",",,0","  144",",,0",,,,,,,"   48",",,0,1700",,,,,,,"  183",",,0","  344",",,0","  306",",,0,1700","   35",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","  183",",,0",,,,,,,"   30",",,0,1700",,,,,,,"  206",",,0","  356",",,0","  311",",,0,1700","   37",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-07","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    3",",,0,1700","    0",",,0","    0",",,0","  322",",,0","  211",",,0",,,,,,,"   71",",,0,1700",,,,,,,"  217",",,0","  350",",,0","  256",",,0,1700","   40",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-08","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  147",",,0,1700","    0",",,0","    0",",,0","  261",",,0","  206",",,0",,,,,,,"   23",",,0,1700",,,,,,,"  222",",,0","  283",",,0","  239",",,0,1700","   18",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-09","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   18",",,0,1700","    0",",,0","    0",",,0","  244",",,0","  194",",,0",,,,,,,,,,,,,,,"  206",",,0","  267",",,0","  217",",,0,1700","   29",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-10","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  264",",,0,1700","    0",",,0","    0",",,0","  278",",,0","  178",",,0","    2",",,0",,,,,,,"   18",",,0",,,,,"  178",",,0","  311",",,0","  267",",,0,1700","  130",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-11","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","  150",",,0",,,,,,,"   76",",,0,1700",,,,,,,"  194",",,0","  333",",,0","  278",",,0,1700","   31",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-12","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  322",",,0","  167",",,0",,,,,,,"   46",",,0,1700",,,,,,,"  200",",,0","  350",",,0","  306",",,0,1700","   27",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-13","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","  189",",,0",,,,,,,"   51",",,0,1700",,,,,,,"  222",",,0","  367",",,0","  322",",,0,1700","   18",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-14","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   94",",,0,1700","    0",",,0","    0",",,0","  328",",,0","  194",",,0",,,,,,,"   76",",,0,1700",,,,,,,"  222",",,0","  361",",,0","  311",",,0,1700","   31",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-15","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   28",",,0,1700","    0",",,0","    0",",,0","  311",",,0","  189",",,0",,,,,,,"   43",",,0,1700",,,,,,,"  222",",,0","  356",",,0","  283",",,0,1700","   23",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-16","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   33",",,0,1700","    0",",,0","    0",",,0","  283",",,0","  161",",,0",,,,,,,"   53",",,0,1700",,,,,,,"  178",",,0","  328",",,0","  239",",,0,1700","   74",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  267",",,0","  139",",,0",,,,,,,"   36",",,0,1700",,,,,,,"  139",",,0","  306",",,0","  267",",,0,1700","   79",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  278",",,0","  167",",,0",,,,,,,"   91",",,0,1700",,,,,,,"  167",",,0","  300",",,0","  272",",,0,1700","   68",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  278",",,0","  139",",,0",,,,,,,"   69",",,0,1700",,,,,,,"  161",",,0","  322",",,0","  250",",,0,1700","   51",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  283",",,0","  111",",,0",,,,,,,"   71",",,0,1700",,,,,,,"  144",",,0","  333",",,0","  272",",,0,1700","   35",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","  133",",,0",,,,,,,"   36",",,0,1700",,,,,,,"  167",",,0","  339",",,0","  294",",,0,1700","   34",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","  183",",,0",,,,,,,"   53",",,0,1700",,,,,,,"  189",",,0","  361",",,0","  328",",,0,1700","   50",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  328",",,0","  211",",,0",,,,,,,"   53",",,0,1700",,,,,,,"  222",",,0","  344",",,0","  306",",,0,1700","   47",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  306",",,0","  206",",,0",,,,,,,"   58",",,0,1700",,,,,,,"  211",",,0","  339",",,0","  294",",,0,1700","   53",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","  167",",,0",,,,,,,"   18",",,0,1700",,,,,,,"  206",",,0","  328",",,0","  289",",,0,1700","   19",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  333",",,0","  200",",,0",,,,,,,"   64",",,0,1700",,,,,,,"  228",",,0","  350",",,0","  328",",,0,1700","   23",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   58",",,0,1700","    0",",,0","    0",",,0","  328",",,0","  200",",,0",,,,,,,"   33",",,0,1700",,,,,,,"  222",",,0","  350",",,0","  244",",,0,1700","   19",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    5",",,0,1700","    0",",,0","    0",",,0","  294",",,0","  206",",,0",,,,,,,"   10",",,0,1700",,,,,,,"  217",",,0","  317",",,0","  289",",,0,1700","   13",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  294",",,0","  206",",,0",,,,,,,"   64",",,0,1700",,,,,,,"  233",",,0","  328",",,0","  278",",,0,1700","   61",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  278",",,0","  100",",,0",,,,,,,"   58",",,0,1700",,,,,,,"  133",",,0","  289",",,0","  217",",,0,1700","   80",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-08-31","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  239",",,0","   72",",,0",,,,,,,"   56",",,0,1700",,,,,,,"  117",",,0","  283",",,0","  228",",,0,1700","   37",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  283",",,0","   94",",,0",,,,,,,"   46",",,0,1700",,,,,,,"  139",",,0","  306",",,0","  278",",,0,1700","   26",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   56",",,0,1700","    0",",,0","    0",",,0","  278",",,0","  167",",,0",,,,,,,"   18",",,0,1700",,,,,,,"  189",",,0","  306",",,0","  217",",,0,1700","   19",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  233",",,0","  128",",,0",,,,,,,"   28",",,0,1700",,,,,,,"  150",",,0","  278",",,0","  222",",,0,1700","   39",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  267",",,0","  100",",,0",,,,,,,"   36",",,0,1700",,,,,,,"  150",",,0","  283",",,0","  256",",,0,1700","   18",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  278",",,0","  156",",,0",,,,,,,"   43",",,0,1700",,,,,,,"  189",",,0","  294",",,0","  278",",,0,1700","   39",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  278",",,0","   94",",,0",,,,,,,"   51",",,0,1700",,,,,,,"  122",",,0","  294",",,0","  217",",,0,1700","   68",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-07","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  261",",,0","   72",",,0",,,,,,,"   53",",,0,1700",,,,,,,"  100",",,0","  278",",,0","  256",",,0,1700","   56",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-08","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  311",",,0","  144",",,0",,,,,,,"   38",",,0,1700",,,,,,,"  167",",,0","  300",",,0","  311",",,0,1700","   60",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-09","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  311",",,0","  156",",,0",,,,,,,"   48",",,0,1700",,,,,,,"  183",",,0","  322",",,0","  294",",,0,1700","   39",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-10","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   48",",,0,1700","    0",",,0","    0",",,0","  294",",,0","  172",",,0",,,,,,,"   41",",,0,1700",,,,,,,"  200",",,0","  322",",,0","  211",",,0,1700","   58",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-11","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","T,,0,1700","    0",",,0","    0",",,0","  244",",,0","   72",",,0",,,,,,,"   46",",,0,1700",,,,,,,"  100",",,0","  250",",,0","  239",",,0,1700","   85",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-12","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  289",",,0","  100",",,0",,,,,,,"   61",",,0,1700",,,,,,,"  128",",,0","  289",",,0","  283",",,0,1700","   64",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-13","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","  128",",,0",,,,,,,"    8",",,0,1700",,,,,,,"  161",",,0","  317",",,0","  311",",,0,1700","   27",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-14","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","  122",",,0",,,,,,,"   81",",,0,1700",,,,,,,"  167",",,0","  322",",,0","  317",",,0,1700","   21",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-15","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  317",",,0","  156",",,0",,,,,,,"   38",",,0,1700",,,,,,,"  189",",,0","  322",",,0","  228",",,0,1700","   16",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-16","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  157",",,0,1700","    0",",,0","    0",",,0","  228",",,0","  183",",,0",,,,,,,,,,,,,,,"  183",",,0","  228",",,0","  222",",,0,1700","   63",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   15",",,0,1700","    0",",,0","    0",",,0","  283",",,0","  200",",,0",,,,,,,,,,,,,,,"  194",",,0","  283",",,0","  283",",,0,1700","   42",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  283",",,0","  144",",,0","    3",",,0",,,,,,,"   36",",,0",,,,,"  178",",,0","  289",",,0","  228",",,0,1700","   35",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  267",",,0","  144",",,0",,,,,,,"   48",",,0,1700",,,,,,,"  150",",,0","  278",",,0","  261",",,0,1700","   93",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  283",",,0","  128",",,0",,,,,,,"   36",",,0,1700",,,,,,,"  150",",,0","  278",",,0","  261",",,0,1700","   39",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    5",",,0,1700","    0",",,0","    0",",,0","  261",",,0","  144",",,0",,,,,,,"   15",",,0,1700",,,,,,,"  172",",,0","  278",",,0","  178",",,0,1700","   18",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  194",",,0","   78",",,0",,,,,,,"   36",",,0,1700",,,,,,,"  106",",,0","  222",",,0","  178",",,0,1700","   66",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  250",",,0","   39",",,0",,,,,,,"   15",",,0,1700",,,,,,,"   78",",,0","  250",",,0","  239",",,0,1700","   34",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  244",",,0","  117",",,0",,,,,,,"   56",",,0,1700",,,,,,,"  139",",,0","  256",",,0","  194",",,0,1700","   35",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","T,,0,1700","    0",",,0","    0",",,0","  206",",,0","  128",",,0",,,,,,,"   33",",,0,1700",,,,,,,"  144",",,0","  239",",,0","  200",",,0,1700","   19",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    8",",,0,1700","    0",",,0","    0",",,0","  244",",,0","  106",",,0",,,,,,,"    5",",,0,1700",,,,,,,"  139",",,0","  211",",,0","  233",",,0,1700","   23",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   20",",,0,1700","    0",",,0","    0",",,0","  239",",,0","  183",",,0",,,,,,,"    0",",,0,1700",,,,,,,"  183",",,0","  239",",,0","  239",",,0,1700","   29",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   28",",,0,1700","    0",",,0","    0",",,0","  239",",,0","  128",",,0",,,,,,,,,,,,,,,"  144",",,0","  256",",,0","  194",",,0,1700","   63",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  200",",,0","   56",",,0","    2",",,0",,,,,,,"   41",",,0",,,,,"  111",",,0","  244",",,0","  200",",,0,1700","   23",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-09-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  147",",,0,1700","    0",",,0","    0",",,0","  200",",,0","   89",",,0",,,,,,,"   38",",,0,1700",,,,,,,"  128",",,0","  217",",,0","  128",",,0,1700","   21",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  211",",,0,1700","    0",",,0","    0",",,0","  161",",,0","  122",",,0",,,,,,,"   10",",,0,1700",,,,,,,"  122",",,0","  144",",,0","  150",",,0,1700","   97",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  305",",,0,1700","    0",",,0","    0",",,0","  156",",,0","  133",",,0",,,,,,,,,,,,,,,"  133",",,0","  144",",,0","  144",",,0,1700","   87",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  231",",,0,1700","    0",",,0","    0",",,0","  183",",,0","  128",",,0",,,,,,,"    8",",,0,1700",,,,,,,"  128",",,0","  167",",,0","  167",",,0,1700","   27",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  222",",,0","  133",",,0",,,,,,,"   33",",,0,1700",,,,,,,"  139",",,0","  233",",,0","  217",",,0,1700","   56",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  217",",,0","  128",",,0",,,,,,,"   20",",,0,1700",,,,,,,"  133",",,0","  239",",,0","  178",",,0,1700","   32",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    8",",,0,1700","    0",",,0","    0",",,0","  222",",,0","  128",",,0",,,,,,,"   10",",,0,1700",,,,,,,"  139",",,0","  228",",,0","  222",",,0,1700","   29",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-07","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  256",",,0","  128",",,0",,,,,,,"   15",",,0,1700",,,,,,,"  161",",,0","  256",",,0","  256",",,0,1700","   13",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-08","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    5",",,0,1700","    0",",,0","    0",",,0","  256",",,0","  156",",,0",,,,,,,"   33",",,0,1700",,,,,,,"  178",",,0","  256",",,0","  228",",,0,1700","    8",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-09","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  231",",,0,1700","    0",",,0","    0",",,0","  244",",,0","  183",",,0",,,,,,,"   53",",,0,1700",,,,,,,"  189",",,0","  228",",,0","  217",",,0,1700","   51",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-10","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   30",",,0,1700","    0",",,0","    0",",,0","  211",",,0","   61",",,0",,,,,,,,,,,,,,,"   72",",,0","  228",",,0","  144",",,0,1700","  142",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-11","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  144",",,0","   33",",,0","    2",",,0",,,,,,,"   18",",,0",,,,,"   56",",,0","  172",",,0","  144",",,0,1700","   51",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-12","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  172",",,0","   11",",,0",,,,,,,"    5",",,0,1700",,,,,,,"   56",",,0","  189",",,0","  161",",,0,1700","   19",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-13","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  217",",,0","   28",",,0",,,,,,,"   53",",,0,1700",,,,,,,"   72",",,0","  211",",,0","  217",",,0,1700","   18",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-14","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  222",",,0","   83",",,0",,,,,,,"   33",",,0,1700",,,,,,,"  100",",,0","  211",",,0","  156",",,0,1700","  106",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-15","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  222",",,0","   22",",,0",,,,,,,"    8",",,0,1700",,,,,,,"   61",",,0","  200",",,0","  222",",,0,1700","   43",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-16","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  217",",,0","  100",",,0",,,,,,,"   79",",,0,1700",,,,,,,"  106",",,0","  206",",,0","  156",",,0,1700","   82",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   61",",,0,1700","    0",",,0","    0",",,0","  156",",,0","   44",",,0",,,,,,,"   13",",,0,1700",,,,,,,"   72",",,0","  183",",,0","   61",",,0,1700","   31",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    3",",,0,1700","    0",",,0","    0",",,0","  100",",,0","   22",",,0",,,,,,,"   10",",,0,1700",,,,,,,"   33",",,0","  139",",,0","  100",",,0,1700","   87",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  117",",,0","  -33",",,0",,,,,,,"   23",",,0,1700",,,,,,,"   33",",,0","  139",",,0","  111",",,0,1700","   24",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  236",",,0,1700","    0",",,0","    0",",,0","  150",",,0","   56",",,0",,,,,,,"   15",",,0,1700",,,,,,,"   83",",,0","  133",",,0","  150",",,0,1700","   29",",,0",,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  282",",,0,1700","    0",",,0","    0",",,0","  161",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,"  122",",,0,1700",,,,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  128",",,0","    6",",,0",,,,,,,,,,,,,,,,,,,"   94",",,0,1700",,,,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  128",",,0","  -11",",,0",,,,,,,,,,,,,,,,,,,"  128",",,0,1700",,,,,,,,,,,,,,,,,,,,
"USC00076410","1976-10-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    5",",,0,1700","    0",",,0","    0",",,0","  128",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,"  106",",,0,1700",,,,,,,,,,,,,,,,,,,,
